nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,valor,valor_is_inibido
N6,Município,2312601,São Luís do Curu - CE,2013,2013,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,5428.0,0
N6,Município,2312601,São Luís do Curu - CE,2014,2014,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,6846.0,0
N6,Município,2312601,São Luís do Curu - CE,2015,2015,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,5213.0,0
N6,Município,2312601,São Luís do Curu - CE,2016,2016,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,6458.0,0
N6,Município,2312601,São Luís do Curu - CE,2017,2017,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,8641.0,0
N6,Município,2312601,São Luís do Curu - CE,2018,2018,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,12527.0,0
N6,Município,2312601,São Luís do Curu - CE,2019,2019,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,12161.0,0
N6,Município,2312601,São Luís do Curu - CE,2020,2020,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,13621.0,0
N6,Município,2312601,São Luís do Curu - CE,2021,2021,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,15048.0,0
N6,Município,2312601,São Luís do Curu - CE,2022,2022,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,,0
N6,Município,2312601,São Luís do Curu - CE,2023,2023,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,,0
N6,Município,2312700,Senador Pompeu - CE,2003,2003,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,13485.0,0
N6,Município,2312700,Senador Pompeu - CE,2004,2004,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,13355.0,0
N6,Município,2312700,Senador Pompeu - CE,2005,2005,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,14495.0,0
N6,Município,2312700,Senador Pompeu - CE,2006,2006,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,15407.0,0
N6,Município,2312700,Senador Pompeu - CE,2007,2007,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,15188.0,0
N6,Município,2312700,Senador Pompeu - CE,2008,2008,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,29166.0,0
N6,Município,2312700,Senador Pompeu - CE,2009,2009,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,14551.0,0
N6,Município,2312700,Senador Pompeu - CE,2010,2010,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,14408.0,0
N6,Município,2312700,Senador Pompeu - CE,2011,2011,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,31813.0,0
N6,Município,2312700,Senador Pompeu - CE,2012,2012,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,12564.0,0
N6,Município,2312700,Senador Pompeu - CE,2013,2013,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,17213.0,0
N6,Município,2312700,Senador Pompeu - CE,2014,2014,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,20685.0,0
N6,Município,2312700,Senador Pompeu - CE,2015,2015,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,19593.0,0
N6,Município,2312700,Senador Pompeu - CE,2016,2016,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,28909.0,0
N6,Município,2312700,Senador Pompeu - CE,2017,2017,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,29315.0,0
N6,Município,2312700,Senador Pompeu - CE,2018,2018,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,28463.0,0
N6,Município,2312700,Senador Pompeu - CE,2019,2019,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,32669.0,0
N6,Município,2312700,Senador Pompeu - CE,2020,2020,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,38653.0,0
N6,Município,2312700,Senador Pompeu - CE,2021,2021,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,45086.0,0
N6,Município,2312700,Senador Pompeu - CE,2022,2022,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,,0
N6,Município,2312700,Senador Pompeu - CE,2023,2023,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,,0
N6,Município,2312809,Senador Sá - CE,2003,2003,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,2519.0,0
N6,Município,2312809,Senador Sá - CE,2004,2004,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,2953.0,0
N6,Município,2312809,Senador Sá - CE,2005,2005,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,3879.0,0
N6,Município,2312809,Senador Sá - CE,2006,2006,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,3623.0,0
N6,Município,2312809,Senador Sá - CE,2007,2007,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,3763.0,0
N6,Município,2312809,Senador Sá - CE,2008,2008,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,4445.0,0
N6,Município,2312809,Senador Sá - CE,2009,2009,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,4036.0,0
N6,Município,2312809,Senador Sá - CE,2010,2010,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,2474.0,0
N6,Município,2312809,Senador Sá - CE,2011,2011,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,5551.0,0
N6,Município,2312809,Senador Sá - CE,2012,2012,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,3824.0,0
N6,Município,2312809,Senador Sá - CE,2013,2013,513,Valor adicionado bruto a preços correntes da agropecuária,Mil Reais,4026.0,0
